seqnames	start	end	width	strand	Median
15	59000001	60000000	1000000	*	-0.0682310549412544
15	60000001	61000000	1000000	*	0.0216910923580425
15	61000001	62000000	1000000	*	0.0896520827120515
15	62000001	63000000	1000000	*	-0.05303759127046
15	63000001	64000000	1000000	*	-0.0684397225847937
15	64000001	65000000	1000000	*	-0.0395704493024411
15	65000001	66000000	1000000	*	-0.192234422155443
15	66000001	67000000	1000000	*	0.0171970744047631
15	67000001	68000000	1000000	*	-0.0316452013619717
15	68000001	69000000	1000000	*	-0.0331590266346706
15	69000001	70000000	1000000	*	0.0315508807207209
15	70000001	71000000	1000000	*	0.01426116781827
15	71000001	72000000	1000000	*	0.0134097645558638
15	72000001	73000000	1000000	*	-0.107343497162442
15	73000001	74000000	1000000	*	-0.0407454779501575
15	74000001	75000000	1000000	*	0.0941752861125192
15	75000001	76000000	1000000	*	-0.0409919245187061
15	76000001	77000000	1000000	*	-0.109003738770411
15	77000001	78000000	1000000	*	-0.048652432359278
15	78000001	79000000	1000000	*	0.0584220641765258
15	79000001	80000000	1000000	*	0.0541023956584202
15	80000001	81000000	1000000	*	0.0117604836203588
15	81000001	82000000	1000000	*	0.0304259926175113
15	86000001	87000000	1000000	*	0.0321346570802974
15	87000001	88000000	1000000	*	-0.0217485257131583
15	88000001	89000000	1000000	*	0.110777388292275
15	89000001	90000000	1000000	*	0.0662149711191883
15	90000001	91000000	1000000	*	-0.0980140063052116
15	91000001	92000000	1000000	*	-0.0343951650199131
15	92000001	93000000	1000000	*	0.0916468964000502
15	93000001	94000000	1000000	*	-0.0476337591513334
15	94000001	95000000	1000000	*	0.055431207959391
15	95000001	96000000	1000000	*	0.0275832204754208
15	96000001	97000000	1000000	*	-0.00205981990730958
15	97000001	98000000	1000000	*	0.0491942124604662
15	98000001	99000000	1000000	*	-0.0765242969746184
15	99000001	100000000	1000000	*	0.117165378046647
15	100000001	101000000	1000000	*	0.0261443006865172
15	101000001	102000000	1000000	*	0.13408723641263
16	1000001	2000000	1000000	*	NA
16	2000001	3000000	1000000	*	-0.0386683225423837
16	3000001	4000000	1000000	*	-0.0748627756044367
16	4000001	5000000	1000000	*	-0.0297114539375984
16	5000001	6000000	1000000	*	0.0126769524975856
16	6000001	7000000	1000000	*	-0.0337979115263452
16	7000001	8000000	1000000	*	-0.0153238620991159
16	8000001	9000000	1000000	*	NA
16	9000001	10000000	1000000	*	0.00905172519657092
16	10000001	11000000	1000000	*	-0.126601976777412
16	11000001	12000000	1000000	*	0.0362508448992175
16	12000001	13000000	1000000	*	-0.0655942686270823
16	13000001	14000000	1000000	*	-0.0503257538130039
16	17000001	18000000	1000000	*	-0.0424301101122956
16	19000001	20000000	1000000	*	-0.0590288352624968
16	20000001	21000000	1000000	*	0.0307090265361156
16	23000001	24000000	1000000	*	-0.0522940170897774
16	24000001	25000000	1000000	*	-0.151068772638413
16	25000001	26000000	1000000	*	-0.105312949835108
16	26000001	27000000	1000000	*	0.0442364454023473
16	27000001	28000000	1000000	*	-0.0220435173685361
16	31000001	32000000	1000000	*	-0.00597839125238639
16	47000001	48000000	1000000	*	-0.0217986979477899
16	48000001	49000000	1000000	*	0.0916438056259234
16	49000001	50000000	1000000	*	0.11667073339286
16	50000001	51000000	1000000	*	-0.055590267264891
16	51000001	52000000	1000000	*	0.0432850195198038
16	52000001	53000000	1000000	*	0.0465961375738835
16	53000001	54000000	1000000	*	-0.0784519368046761
16	54000001	55000000	1000000	*	-0.00285554917226072
16	55000001	56000000	1000000	*	0.00638397642455708
16	56000001	57000000	1000000	*	-0.0271014523477848
16	57000001	58000000	1000000	*	0.0439840710655015
16	58000001	59000000	1000000	*	-0.136918009504189
16	59000001	60000000	1000000	*	-0.00996421479918157
16	60000001	61000000	1000000	*	0.0048786819287531
16	61000001	62000000	1000000	*	0.049554322004624
16	62000001	63000000	1000000	*	0.0643570540084134
16	63000001	64000000	1000000	*	0.00746613563109598
16	64000001	65000000	1000000	*	-0.0133226982160502
16	65000001	66000000	1000000	*	0.0797335040035472
16	66000001	67000000	1000000	*	0.0566990682638928
16	67000001	68000000	1000000	*	-0.049590578664522
16	68000001	69000000	1000000	*	-0.147639238572371
16	69000001	70000000	1000000	*	-0.165657676856108
16	71000001	72000000	1000000	*	0.271469145645805
16	72000001	73000000	1000000	*	-0.0207129882437532
16	73000001	74000000	1000000	*	0.0378121397590646
16	74000001	75000000	1000000	*	0.0476127821185659
16	75000001	76000000	1000000	*	-0.108379762357534
16	76000001	77000000	1000000	*	-0.0981901775378422
16	77000001	78000000	1000000	*	0.00657615111778399
16	78000001	79000000	1000000	*	-0.139437769456111
16	79000001	80000000	1000000	*	0.0905254651742597
16	80000001	81000000	1000000	*	0.0606138112637843
16	81000001	82000000	1000000	*	0.000902826678706968
16	82000001	83000000	1000000	*	0.0906397172610728
16	83000001	84000000	1000000	*	0.0832214010842349
16	84000001	85000000	1000000	*	0.0127421631269674
16	85000001	86000000	1000000	*	0.184129441335601
16	86000001	87000000	1000000	*	0.0910344272571029
16	87000001	88000000	1000000	*	0.0331561034952164
16	89000001	90000000	1000000	*	0.0733920155074323
17	1000001	2000000	1000000	*	-0.096458237235147
17	2000001	3000000	1000000	*	-0.191189047489181
17	3000001	4000000	1000000	*	-0.107435299712275
17	4000001	5000000	1000000	*	-0.211227266829997
17	5000001	6000000	1000000	*	-0.164558491421547
17	6000001	7000000	1000000	*	-0.0996238547732021
17	7000001	8000000	1000000	*	-0.016068274057172
17	8000001	9000000	1000000	*	-0.0311491326524359
17	9000001	10000000	1000000	*	-0.0639172333468926
17	10000001	11000000	1000000	*	-0.0147072862426248
17	11000001	12000000	1000000	*	0.00210172138817304
17	12000001	13000000	1000000	*	-0.0429037304746515
17	13000001	14000000	1000000	*	-0.0831087836310329
17	14000001	15000000	1000000	*	-0.0185099608649054
17	17000001	18000000	1000000	*	0.0636285996806322
17	26000001	27000000	1000000	*	0.0528061570211827
17	27000001	28000000	1000000	*	-0.170623492059063
17	28000001	29000000	1000000	*	-0.134112759122916
17	29000001	30000000	1000000	*	0.0091093259403673
17	30000001	31000000	1000000	*	-0.108012661940912
17	31000001	32000000	1000000	*	0.157976869199733
17	32000001	33000000	1000000	*	0.136406344648334
17	33000001	34000000	1000000	*	-0.00679706221229821
17	35000001	36000000	1000000	*	0.0371511839626705
17	37000001	38000000	1000000	*	-0.0596388782746846
17	38000001	39000000	1000000	*	-0.102722420242879
17	39000001	40000000	1000000	*	-0.0949031966870658
17	40000001	41000000	1000000	*	-0.134076715457495
17	41000001	42000000	1000000	*	-0.0206332341778537
17	42000001	43000000	1000000	*	-0.0848211584032372
17	43000001	44000000	1000000	*	0.0645791620357596
17	45000001	46000000	1000000	*	-0.0211350250474691
17	46000001	47000000	1000000	*	-0.105867910374202
17	47000001	48000000	1000000	*	-0.120178192375624
17	48000001	49000000	1000000	*	-0.0420522219791502
17	49000001	50000000	1000000	*	0.00246952175663264
17	50000001	51000000	1000000	*	0.0273533719901883
17	51000001	52000000	1000000	*	-0.049116712549957
17	52000001	53000000	1000000	*	0.0238668048439752
17	53000001	54000000	1000000	*	0.114948493824833
17	54000001	55000000	1000000	*	0.108239247831938
17	55000001	56000000	1000000	*	0.106505770037098
17	56000001	57000000	1000000	*	-0.128284438750877
17	57000001	58000000	1000000	*	-0.15391075020065
17	58000001	59000000	1000000	*	-0.150526752999125
17	59000001	60000000	1000000	*	-0.0411563961306589
17	60000001	61000000	1000000	*	-0.0874649254778106
17	61000001	62000000	1000000	*	-0.155607572801078
17	63000001	64000000	1000000	*	-0.0527415895093838
17	64000001	65000000	1000000	*	0.0122481181286944
17	65000001	66000000	1000000	*	-0.231433938363195
17	66000001	67000000	1000000	*	-0.129377198291012
17	67000001	68000000	1000000	*	0.0510058848970284
17	68000001	69000000	1000000	*	-0.0375585671355146
17	69000001	70000000	1000000	*	-0.0632229708398323
17	70000001	71000000	1000000	*	0.0305467658339198
17	71000001	72000000	1000000	*	-0.0367111887367954
17	72000001	73000000	1000000	*	0.0227558609455894
17	73000001	74000000	1000000	*	-0.0430797393349674
17	74000001	75000000	1000000	*	-0.0988998716499339
17	75000001	76000000	1000000	*	0.0277112241144393
17	76000001	77000000	1000000	*	0.0636321268367329
17	77000001	78000000	1000000	*	NA
17	78000001	79000000	1000000	*	0.0161795055524252
17	79000001	80000000	1000000	*	NA
17	80000001	81000000	1000000	*	0.0729073219720102
18	1	1000000	1000000	*	NA
18	1000001	2000000	1000000	*	0.0403839360915991
18	2000001	3000000	1000000	*	0.0520659631629909
18	3000001	4000000	1000000	*	-0.000493227058509521
18	4000001	5000000	1000000	*	0.0247691745154836
18	5000001	6000000	1000000	*	0.0727849804851154
18	6000001	7000000	1000000	*	0.0106966241787668
18	7000001	8000000	1000000	*	-0.0153357252210955
18	8000001	9000000	1000000	*	-0.0120541650850151
18	9000001	10000000	1000000	*	0.0515665498163886
18	10000001	11000000	1000000	*	0.00245104296616956
18	11000001	12000000	1000000	*	-0.0686376265357974
18	12000001	13000000	1000000	*	-0.11326326943653
18	13000001	14000000	1000000	*	0.0430850925599065
18	19000001	20000000	1000000	*	-0.143139140750045
18	20000001	21000000	1000000	*	0.0567713664916936
18	21000001	22000000	1000000	*	0.0023556608883544
18	22000001	23000000	1000000	*	0.0668451919635925
18	23000001	24000000	1000000	*	0.0107294156271129
18	24000001	25000000	1000000	*	-0.0192321408817973
18	25000001	26000000	1000000	*	0.0273293843206024
18	26000001	27000000	1000000	*	0.0125074519034895
18	27000001	28000000	1000000	*	-0.0318662059128974
18	28000001	29000000	1000000	*	-0.028437456241201
18	29000001	30000000	1000000	*	0.0028139420714191
18	30000001	31000000	1000000	*	0.0766039878830273
18	31000001	32000000	1000000	*	0.0909988282997378
18	32000001	33000000	1000000	*	0.0616323732354846
18	33000001	34000000	1000000	*	0.0219804670442486
18	34000001	35000000	1000000	*	-0.0880152290226224
18	35000001	36000000	1000000	*	0.0284166460560001
18	36000001	37000000	1000000	*	0.0846882499690216
18	37000001	38000000	1000000	*	-0.00279378933615953
18	38000001	39000000	1000000	*	0.0943804675729072
18	39000001	40000000	1000000	*	0.0578061354079519
18	40000001	41000000	1000000	*	0.101227333802772
18	41000001	42000000	1000000	*	-0.0344659152312196
18	42000001	43000000	1000000	*	0.0288460757460245
18	43000001	44000000	1000000	*	0.0244844828594554
18	44000001	45000000	1000000	*	0.0136401079184458
18	45000001	46000000	1000000	*	-0.0226490562553471
18	46000001	47000000	1000000	*	0.0185078333444382
18	47000001	48000000	1000000	*	0.0305974133580712
18	48000001	49000000	1000000	*	-0.0416195734804069
18	49000001	50000000	1000000	*	-0.0039726032844014
18	50000001	51000000	1000000	*	-0.0417387872413764
18	51000001	52000000	1000000	*	-0.0164663962080833
18	53000001	54000000	1000000	*	0.0350374437282895
18	54000001	55000000	1000000	*	0.00741550517932864
18	55000001	56000000	1000000	*	0.0122768715052876
18	56000001	57000000	1000000	*	0.0242102607363846
18	57000001	58000000	1000000	*	-0.0280087957302879
18	58000001	59000000	1000000	*	-0.00738665233524331
18	59000001	60000000	1000000	*	-0.022056009511458
18	60000001	61000000	1000000	*	0.056099864928283
18	61000001	62000000	1000000	*	-0.0393253631964574
18	62000001	63000000	1000000	*	-0.00879012639069129
18	63000001	64000000	1000000	*	-0.0950757472260091
18	64000001	65000000	1000000	*	-0.00314785762065044
18	65000001	66000000	1000000	*	-0.0627643750379336
18	66000001	67000000	1000000	*	0.00558712234064024
18	67000001	68000000	1000000	*	0.0530303515548725
18	68000001	69000000	1000000	*	-0.0203865457046128
18	69000001	70000000	1000000	*	0.00769953463630465
18	70000001	71000000	1000000	*	0.043609239856143
18	71000001	72000000	1000000	*	0.00774006943091686
18	72000001	73000000	1000000	*	NA
18	73000001	74000000	1000000	*	0.0311118051858075
18	74000001	75000000	1000000	*	-0.0296602311143396
18	75000001	76000000	1000000	*	NA
18	76000001	77000000	1000000	*	0.0430789164994318
18	77000001	78000000	1000000	*	0.190015147685284
19	1000001	2000000	1000000	*	NA
19	2000001	3000000	1000000	*	-0.145283167464604
19	3000001	4000000	1000000	*	-0.268452266791466
19	4000001	5000000	1000000	*	-0.158726451169294
19	5000001	6000000	1000000	*	-0.0959573092177794
19	6000001	7000000	1000000	*	-0.163364837397007
19	9000001	10000000	1000000	*	-0.184646903005859
19	10000001	11000000	1000000	*	-0.190292598356267
19	11000001	12000000	1000000	*	-0.152355529853613
19	12000001	13000000	1000000	*	-0.244377263953569
19	13000001	14000000	1000000	*	-0.10286704338606
19	14000001	15000000	1000000	*	-0.153383958397104
19	15000001	16000000	1000000	*	-0.113174301635788
19	16000001	17000000	1000000	*	-0.0932475827960942
19	17000001	18000000	1000000	*	-0.195096109139932
19	18000001	19000000	1000000	*	-0.131283707222534
19	19000001	20000000	1000000	*	-0.232842937926765
19	21000001	22000000	1000000	*	-0.0581385750934903
19	22000001	23000000	1000000	*	-0.117682558953569
19	23000001	24000000	1000000	*	-0.189254959682229
19	28000001	29000000	1000000	*	0.0634782583333648
19	29000001	30000000	1000000	*	0.076638551804329
19	30000001	31000000	1000000	*	0.0275653837178385
19	31000001	32000000	1000000	*	0.061008992050727
19	32000001	33000000	1000000	*	-0.0544534637072064
19	33000001	34000000	1000000	*	-0.148918661315764
19	34000001	35000000	1000000	*	-0.129039462151029
19	35000001	36000000	1000000	*	-0.069959513473725
19	36000001	37000000	1000000	*	-0.0597035432340706
19	37000001	38000000	1000000	*	-0.0851687376182029
19	38000001	39000000	1000000	*	-0.133078845891918
19	39000001	40000000	1000000	*	-0.0206681163340114
19	40000001	41000000	1000000	*	-0.118299405100397
19	41000001	42000000	1000000	*	-0.0456186577310762
19	42000001	43000000	1000000	*	0.0478028706944508
19	44000001	45000000	1000000	*	-0.0441505625653497
19	45000001	46000000	1000000	*	-0.111891464619082
19	46000001	47000000	1000000	*	-0.093020759815891
19	47000001	48000000	1000000	*	-0.106628312164521
19	48000001	49000000	1000000	*	-0.103886073655486
19	49000001	50000000	1000000	*	-0.317476720107815
19	50000001	51000000	1000000	*	-0.131929908594117
19	51000001	52000000	1000000	*	-0.110491841551394
19	52000001	53000000	1000000	*	-0.0408419889387579
19	53000001	54000000	1000000	*	-0.029137551074213
19	54000001	55000000	1000000	*	-0.137375615707186
19	55000001	56000000	1000000	*	-0.116282914913312
19	56000001	57000000	1000000	*	-0.0596889404613016
19	57000001	58000000	1000000	*	-0.0812066333730452
19	58000001	59000000	1000000	*	-0.0113141166464897
20	1	1000000	1000000	*	NA
20	1000001	2000000	1000000	*	0.0748341394177874
20	2000001	3000000	1000000	*	-0.0654854165999125
20	3000001	4000000	1000000	*	-0.0516310728154831
20	4000001	5000000	1000000	*	-0.016382249365419
20	5000001	6000000	1000000	*	-0.167654028641036
20	6000001	7000000	1000000	*	0.0555028098937176
20	7000001	8000000	1000000	*	-0.00328057007594344
20	8000001	9000000	1000000	*	-0.0260572277148186
20	9000001	10000000	1000000	*	0.0651479434436954
20	10000001	11000000	1000000	*	0.0728551481398964
20	11000001	12000000	1000000	*	0.0501103449308768
20	12000001	13000000	1000000	*	0.140087722142616
20	13000001	14000000	1000000	*	-0.0256099393761431
20	14000001	15000000	1000000	*	-0.0837084377367794
20	15000001	16000000	1000000	*	0.0516445843512859
20	16000001	17000000	1000000	*	0.00593737683450869
20	17000001	18000000	1000000	*	0.114765295227287
20	18000001	19000000	1000000	*	-0.0204591576585732
20	19000001	20000000	1000000	*	0.0651920429061263
20	20000001	21000000	1000000	*	0.0541521002713777
20	21000001	22000000	1000000	*	0.0751790949940644
20	22000001	23000000	1000000	*	0.0801510938759753
20	23000001	24000000	1000000	*	0.053414485515509
20	24000001	25000000	1000000	*	0.0732010817954341
20	30000001	31000000	1000000	*	-0.0775931150905505
20	31000001	32000000	1000000	*	-0.0618494639265585
20	32000001	33000000	1000000	*	0.00629315112522357
20	33000001	34000000	1000000	*	-0.117191280409257
20	34000001	35000000	1000000	*	NA
20	35000001	36000000	1000000	*	-0.0186748781601068
20	36000001	37000000	1000000	*	-0.00360396727125874
20	37000001	38000000	1000000	*	0.0145869411869371
20	38000001	39000000	1000000	*	0.00576449514064018
20	39000001	40000000	1000000	*	0.0165124246534274
20	40000001	41000000	1000000	*	0.0229772689654464
20	41000001	42000000	1000000	*	0.166996427881118
20	42000001	43000000	1000000	*	0.0820549295277095
20	43000001	44000000	1000000	*	-0.0506496933779987
20	44000001	45000000	1000000	*	0.0741345435837166
20	45000001	46000000	1000000	*	0.0491746417120385
20	46000001	47000000	1000000	*	0.0285307371861388
20	47000001	48000000	1000000	*	0.0491772998231261
20	48000001	49000000	1000000	*	-0.00964149602301868
20	49000001	50000000	1000000	*	0.0497990083863346
20	50000001	51000000	1000000	*	-0.056078904578486
20	51000001	52000000	1000000	*	0.0118835141445743
20	52000001	53000000	1000000	*	-0.109080722779014
20	53000001	54000000	1000000	*	0.000766845335300485
20	54000001	55000000	1000000	*	0.0214911720113981
20	55000001	56000000	1000000	*	0.0163767554747605
20	56000001	57000000	1000000	*	0.0608656095406408
20	57000001	58000000	1000000	*	-3.20307648541596e-07
20	58000001	59000000	1000000	*	0.0832252117489774
20	59000001	60000000	1000000	*	0.104108175894547
20	60000001	61000000	1000000	*	0.117259449075616
20	62000001	63000000	1000000	*	NA
21	16000001	17000000	1000000	*	-0.0507445244024071
21	17000001	18000000	1000000	*	0.00338121132674829
21	18000001	19000000	1000000	*	-0.0368065053488298
21	19000001	20000000	1000000	*	-0.0130326183199182
21	20000001	21000000	1000000	*	0.0028426588560663
21	21000001	22000000	1000000	*	-0.0695753597570441
21	22000001	23000000	1000000	*	-0.135010399278602
21	23000001	24000000	1000000	*	-0.0574288615439729
21	24000001	25000000	1000000	*	0.0261267677949291
21	25000001	26000000	1000000	*	-0.0764486984858922
21	26000001	27000000	1000000	*	0.0449734784082105
21	27000001	28000000	1000000	*	-0.0372463297507047
21	28000001	29000000	1000000	*	-0.0709614455566128
21	29000001	30000000	1000000	*	0.0564677330534364
21	30000001	31000000	1000000	*	0.0238240730206628
21	31000001	32000000	1000000	*	-0.0290164582092602
21	32000001	33000000	1000000	*	-0.0225511803088069
21	33000001	34000000	1000000	*	NA
21	34000001	35000000	1000000	*	-0.0115018832659206
21	35000001	36000000	1000000	*	0.0693214971794788
21	36000001	37000000	1000000	*	0.0447099144070822
21	37000001	38000000	1000000	*	-0.0350346781535248
21	38000001	39000000	1000000	*	-0.0105416694333147
21	39000001	40000000	1000000	*	0.102169672590134
21	40000001	41000000	1000000	*	NA
21	41000001	42000000	1000000	*	0.0587599423546833
21	42000001	43000000	1000000	*	NA
21	43000001	44000000	1000000	*	NA
21	44000001	45000000	1000000	*	NA
21	45000001	46000000	1000000	*	0.0559978848260558
21	46000001	47000000	1000000	*	0.209858617620362
21	47000001	48000000	1000000	*	0.0183344848699733
22	19000001	20000000	1000000	*	NA
22	22000001	23000000	1000000	*	-0.128453281008608
22	23000001	24000000	1000000	*	-0.0929358743077608
22	24000001	25000000	1000000	*	0.159345645135461
22	25000001	26000000	1000000	*	0.0309337983369067
22	26000001	27000000	1000000	*	0.0854776572093895
22	27000001	28000000	1000000	*	0.0559806801404691
22	28000001	29000000	1000000	*	-0.0340418181443749
22	29000001	30000000	1000000	*	-0.0304169901967216
22	30000001	31000000	1000000	*	-0.0656969249402447
22	31000001	32000000	1000000	*	-0.105766334645907
22	32000001	33000000	1000000	*	-0.0994324931195602
22	33000001	34000000	1000000	*	-0.0354601965163715
22	34000001	35000000	1000000	*	0.0222469627545999
22	35000001	36000000	1000000	*	0.0120567802696897
22	36000001	37000000	1000000	*	-0.0324531389134586
22	37000001	38000000	1000000	*	-0.0173704111463145
22	38000001	39000000	1000000	*	-0.0656188455298743
22	39000001	40000000	1000000	*	0.0229781675380021
22	40000001	41000000	1000000	*	0.0180486719381066
22	41000001	42000000	1000000	*	-0.150142268359256
22	42000001	43000000	1000000	*	-0.0570284060576743
22	43000001	44000000	1000000	*	0.00969202550674501
22	44000001	45000000	1000000	*	0.000726989448695139
22	45000001	46000000	1000000	*	-0.0519876926387109
22	46000001	47000000	1000000	*	-0.00308422044898635
22	47000001	48000000	1000000	*	0.0447535057457197
22	48000001	49000000	1000000	*	0.0560846829166366
22	49000001	50000000	1000000	*	0.140337109366047
22	50000001	51000000	1000000	*	NA
X	4000001	5000000	1000000	*	-0.0160284208607137
X	5000001	6000000	1000000	*	-0.0561128323455746
X	6000001	7000000	1000000	*	0.114287077175539
X	7000001	8000000	1000000	*	NA
X	8000001	9000000	1000000	*	0.0485290950279454
X	9000001	10000000	1000000	*	-0.0194320898569561
X	10000001	11000000	1000000	*	NA
X	11000001	12000000	1000000	*	0.0446545596916357
X	12000001	13000000	1000000	*	0.00324723601340045
X	13000001	14000000	1000000	*	0.0132439515182722
X	14000001	15000000	1000000	*	0.0867632074193868
X	15000001	16000000	1000000	*	0.0266723814659624
X	16000001	17000000	1000000	*	0.023295674043418
X	17000001	18000000	1000000	*	0.135001043410095
X	18000001	19000000	1000000	*	-0.0677414806882051
X	19000001	20000000	1000000	*	-0.0122547582834647
X	20000001	21000000	1000000	*	0.0267524552286855
X	21000001	22000000	1000000	*	-0.038354625394571
X	22000001	23000000	1000000	*	-0.00100317978972413
X	23000001	24000000	1000000	*	0.0535917371629682
X	24000001	25000000	1000000	*	-0.103140266488717
X	25000001	26000000	1000000	*	0.0519913389184228
X	26000001	27000000	1000000	*	-0.0433917173883505
X	27000001	28000000	1000000	*	-0.00280147720164156
X	28000001	29000000	1000000	*	-0.0498980711815939
X	29000001	30000000	1000000	*	-0.0311686709249507
X	30000001	31000000	1000000	*	-0.0883312643741744
X	31000001	32000000	1000000	*	0.000110280277843392
X	32000001	33000000	1000000	*	-0.00442572275641312
X	33000001	34000000	1000000	*	0.0580221927548465
X	34000001	35000000	1000000	*	-0.0298895051902213
X	35000001	36000000	1000000	*	-0.000910332021055425
X	36000001	37000000	1000000	*	-0.0573380767352643
X	38000001	39000000	1000000	*	-0.0260807615590052
X	39000001	40000000	1000000	*	0.106264423855681
X	40000001	41000000	1000000	*	-0.118822387128123
X	41000001	42000000	1000000	*	0.00161045227581731
X	42000001	43000000	1000000	*	0.094797807719783
X	43000001	44000000	1000000	*	0.0102489460530329
X	44000001	45000000	1000000	*	-0.168861572050803
X	45000001	46000000	1000000	*	0.0211650793341937
X	46000001	47000000	1000000	*	-0.0699098043104557
X	47000001	48000000	1000000	*	-0.057239444159881
X	48000001	49000000	1000000	*	-0.186310577101346
X	50000001	51000000	1000000	*	NA
X	53000001	54000000	1000000	*	-0.0236969589364253
X	54000001	55000000	1000000	*	-0.119527503311412
X	57000001	58000000	1000000	*	-0.0220679925325192
X	64000001	65000000	1000000	*	0.0255604716313624
X	65000001	66000000	1000000	*	0.0644492709261031
X	66000001	67000000	1000000	*	0.0436648903821192
X	67000001	68000000	1000000	*	-0.0610364769166395
X	68000001	69000000	1000000	*	0.064878369911906
X	69000001	70000000	1000000	*	0.00924907011375137
X	70000001	71000000	1000000	*	-0.194585265711589
X	71000001	72000000	1000000	*	0.00746648883496226
X	73000001	74000000	1000000	*	-0.124846625691001
X	77000001	78000000	1000000	*	-0.0647827049068261
X	78000001	79000000	1000000	*	-0.000110280277843391
X	79000001	80000000	1000000	*	0.0775569091169246
X	80000001	81000000	1000000	*	0.0122591007360027
X	81000001	82000000	1000000	*	-0.0383392351188966
X	82000001	83000000	1000000	*	0.0718899613986677
X	83000001	84000000	1000000	*	-0.0356267004970418
X	84000001	85000000	1000000	*	0.00886733584701513
X	85000001	86000000	1000000	*	-0.00878329058934582
X	86000001	87000000	1000000	*	-0.0154004886398452
X	87000001	88000000	1000000	*	-0.0134145946233547
X	93000001	94000000	1000000	*	-0.000273561466786912
X	94000001	95000000	1000000	*	0.0153797026327251
X	95000001	96000000	1000000	*	-0.00992400652094096
X	96000001	97000000	1000000	*	0.0125709883393229
X	97000001	98000000	1000000	*	0.0753941242926067
X	98000001	99000000	1000000	*	0.0641576195294138
X	99000001	100000000	1000000	*	0.0942860913929
X	100000001	101000000	1000000	*	0.0177047045598977
X	102000001	103000000	1000000	*	0.0243130933379792
X	103000001	104000000	1000000	*	-0.00735124675134507
X	104000001	105000000	1000000	*	0.0783729276879579
X	105000001	106000000	1000000	*	0.0764149032070136
X	106000001	107000000	1000000	*	-0.070007418355554
X	107000001	108000000	1000000	*	-0.0338062924418083
X	108000001	109000000	1000000	*	0.117188561011293
X	109000001	110000000	1000000	*	0.113212383804376
X	110000001	111000000	1000000	*	0.0466708463426624
X	111000001	112000000	1000000	*	0.0495257266177476
X	112000001	113000000	1000000	*	0.00230002103030969
X	113000001	114000000	1000000	*	NA
X	114000001	115000000	1000000	*	-0.0501869988139976
X	116000001	117000000	1000000	*	0.0178019855113601
X	117000001	118000000	1000000	*	-0.0947128918977173
X	118000001	119000000	1000000	*	-0.0704885020299151
X	119000001	120000000	1000000	*	-0.0636496611322065
X	121000001	122000000	1000000	*	0.0715808887621981
X	122000001	123000000	1000000	*	-0.0649858937817068
X	123000001	124000000	1000000	*	-0.0346711254521785
X	124000001	125000000	1000000	*	-0.0279999418973714
X	125000001	126000000	1000000	*	0.00358484058664645
X	126000001	127000000	1000000	*	0.0648460182864318
X	127000001	128000000	1000000	*	0.0197011614007099
X	128000001	129000000	1000000	*	-0.0338888336026327
X	129000001	130000000	1000000	*	-0.0404550987660676
X	130000001	131000000	1000000	*	0.0344867903377609
X	131000001	132000000	1000000	*	0.00658966502794446
X	132000001	133000000	1000000	*	-0.0112766985793565
X	133000001	134000000	1000000	*	0.0102567853218215
X	135000001	136000000	1000000	*	-0.0174043785913262
X	136000001	137000000	1000000	*	-0.0146569588601765
X	137000001	138000000	1000000	*	0.0869965985853631
X	138000001	139000000	1000000	*	0.00246115068753439
X	139000001	140000000	1000000	*	-0.0396261524307635
X	141000001	142000000	1000000	*	-0.0303024590153858
X	142000001	143000000	1000000	*	0.0027476320322743
X	144000001	145000000	1000000	*	-0.0239159661788087
X	145000001	146000000	1000000	*	-0.0955906551466816
X	146000001	147000000	1000000	*	0.0518441366568254
X	147000001	148000000	1000000	*	0.0924527988178681
X	149000001	150000000	1000000	*	NA
X	150000001	151000000	1000000	*	0.0033067773522124
